estimate...1,p.value...2,estimate...3,p.value...4,estimate...5,p.value...6
0.5916704270716334,2.886579864025407e-14,0.6197255141092123,4.440892098500626e-16,0.7837331221711712,0
10.149253987405478,4.100387807071115e-9,9.5751074057045,6.040302603205205e-6,14.449080098649311,3.8823610992722024e-11
0.8690341979836151,0.7311084206818594,1.6870260623794755,0.4461983968947123,-1.377360766946687,0.596047374499665
0.2912458312370788,0.36365391380447076,0.20666731530046895,0.4620814043611645,0.7425591601243235,0.025802231530791975
-4.476361061118238,5.519549852506245e-5,-0.5680635458114697,0.5571932477033124,-6.979976660132314,1.1590137738437534e-9
-4.637489378537644,5.9438502049591335e-5,-2.9243893594782833,0.0038221809516696403,-5.706789285562229,1.5141181892719402e-6
-0.003408006870746117,0.5905420818419396,-0.004379500445390519,0.429405751624681,-0.015063638137086211,0.020823898295455834
-0.18113003542573886,0.746342051085515,-0.2609059907342805,0.5944520488703398,-0.2754185584834688,0.6324301556512999
